Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
4020332650,2016-05-07,1256,184,0,0,0,3.579999924,0,0
4020332650,2016-05-08,775,263,0,0,0,4.150000095,0,0
4020332650,2016-05-09,1225,173,5,3,0,2.940000057,0.1199999973,0.200000003
4020332650,2016-05-10,774,206,0,0,0.03999999911,3.869999886,0,0
4020332650,2016-05-11,1296,134,8,2,0,2.329999924,0.1700000018,0.1099999994
4020332650,2016-05-12,721,21,0,0,0,0.4099999964,0,0
4057192912,2016-04-12,1276,164,0,0,0,3.940000057,0,0
4057192912,2016-04-13,1280,160,0,0,0,4.369999886,0,0
4057192912,2016-04-14,1440,0,0,0,0,0,0,0
4057192912,2016-04-15,873,88,6,3,0,2.440000057,0.2599999905,0.2099999934
4319703577,2016-04-12,1440,0,0,0,0,0,0,0
4319703577,2016-04-13,1234,96,15,8,0,1.309999943,0.5899999738,0.5299999714
4319703577,2016-04-14,589,339,9,1,0,6.440000057,0.3300000131,0.1099999994
4319703577,2016-04-15,752,228,0,0,0,3.799999952,0,0
4319703577,2016-04-16,724,194,0,0,0,3.180000067,0,0
4319703577,2016-04-17,1363,3,0,0,0,0.01999999955,0,0
4319703577,2016-04-18,824,58,9,1,0,1.120000005,0.3300000131,0.0700000003
4319703577,2016-04-19,604,311,0,0,0,5.989999771,0,0
4319703577,2016-04-20,671,306,18,0,0,5.309999943,0.6800000072,0
4319703577,2016-04-21,1265,34,0,0,0,0.349999994,0,0
4319703577,2016-04-22,709,176,19,1,0,2.150000095,0.8100000024,0.05999999866
4319703577,2016-04-23,546,233,0,0,0,3.309999943,0,0
4319703577,2016-04-24,692,191,5,1,0,2.470000029,0.200000003,0.05999999866
4319703577,2016-04-25,544,390,8,0,0,5.929999828,0.2800000012,0
4319703577,2016-04-26,649,288,21,8,0,5.150000095,0.9200000167,0.5699999928
4319703577,2016-04-27,680,300,47,6,0,4.909999847,1.919999957,0.4099999964
4319703577,2016-04-28,552,359,8,13,0,5.940000057,0.3300000131,1.00999999
4319703577,2016-04-29,624,289,18,6,0,4.119999886,0.7900000215,0.4499999881
4319703577,2016-04-30,695,196,38,6,0,3.50999999,1.610000014,0.400000006
4319703577,2016-05-01,836,67,0,0,0,0.8399999738,0,0
4319703577,2016-05-02,585,344,11,0,0,5.710000038,0.4399999976,0
4319703577,2016-05-03,669,287,26,8,0,4.829999924,1.070000052,0.5799999833
4319703577,2016-05-04,1106,313,13,8,0,5.849999905,0.5799999833,0.5899999738
4319703577,2016-05-05,957,328,34,27,0,5.449999809,1.409999967,2.630000114
4319703577,2016-05-06,692,314,11,6,0,5.460000038,0.4699999988,0.4099999964
4319703577,2016-05-07,586,279,28,3,0,4.079999924,1.049999952,0.1899999976
4319703577,2016-05-08,603,153,0,0,0,2.460000038,0,0
4319703577,2016-05-09,490,374,14,2,0,6.25,0.5600000024,0.1400000006
4319703577,2016-05-10,555,329,12,3,0,5.699999809,0.4600000083,0.2099999934
4319703577,2016-05-11,574,311,18,3,0,5.179999828,0.7400000095,0.200000003
4319703577,2016-05-12,0,2,0,0,0,0.009999999776,0,0
4388161847,2016-04-12,1440,0,0,0,0,0,0,0
4388161847,2016-04-13,1275,150,14,1,0,3.880000114,0.6299999952,0.05999999866
4388161847,2016-04-14,945,219,35,10,0,5.619999886,1.070000052,0.1299999952
4388161847,2016-04-15,837,299,0,0,0,6.730000019,0,0
4388161847,2016-04-16,609,253,9,6,0,4.449999809,0.400000006,0.2099999934
4388161847,2016-04-17,721,201,0,0,0,3.579999924,0,0
4388161847,2016-04-18,1017,239,8,27,0,5.139999866,0.400000006,3.559999943
4388161847,2016-04-19,704,249,16,20,0,5.769999981,0.6899999976,1.370000005
4388161847,2016-04-20,696,228,42,19,0,5.289999962,1.720000029,1.100000024
4388161847,2016-04-21,853,272,12,7,0,6.980000019,0.3899999857,0.3700000048
4388161847,2016-04-22,945,220,25,77,0,4.920000076,1.110000014,3.299999952
4388161847,2016-04-23,749,215,5,58,0,5.349999905,0.3199999928,4.5
4388161847,2016-04-24,584,239,8,14,0,6.300000191,0.5099999905,1.080000043
4388161847,2016-04-25,1054,301,31,11,0,7.840000153,1.399999976,0.7300000191
4388161847,2016-04-26,673,224,23,14,0,5.269999981,1.059999943,0.9399999976
4388161847,2016-04-27,684,241,48,11,0,5.389999866,2.50999999,0.6999999881
4388161847,2016-04-28,878,234,9,19,0,6.03000021,0.4300000072,1.289999962
4388161847,2016-04-29,1175,236,16,13,0,5.420000076,0.8899999857,0.8000000119
4388161847,2016-04-30,537,300,43,14,0,6.940000057,2,0.6999999881
4388161847,2016-05-01,579,241,15,12,0,6.199999809,0.6800000072,1.00999999
4388161847,2016-05-02,935,204,4,33,0,4.550000191,0.07999999821,3.769999981
4388161847,2016-05-03,984,306,18,18,0,7.880000114,0.7799999714,1.129999995
4388161847,2016-05-04,632,251,21,35,0,5.800000191,0.9300000072,2.789999962
4388161847,2016-05-05,896,199,39,12,0,5.090000153,1.669999957,0.6299999952
4388161847,2016-05-06,1100,262,45,33,0,5.929999828,2.089999914,2.109999895
4388161847,2016-05-07,508,260,56,120,0,5.329999924,2.769999981,9.449999809
4388161847,2016-05-08,576,178,38,107,0,3.230000019,1.25999999,9.890000343
4388161847,2016-05-09,1020,258,19,6,0,6.789999962,0.7300000191,0.3400000036
4388161847,2016-05-10,648,267,14,13,0,6.460000038,0.6499999762,0.8100000024
4388161847,2016-05-11,858,256,18,8,0,6.53000021,0.7900000215,0.5299999714
4388161847,2016-05-12,825,108,0,0,0,2.589999914,0,0
4445114986,2016-04-12,787,196,0,0,0,2.200000048,0,0
4445114986,2016-04-13,840,194,0,0,0,1.99000001,0,0
4445114986,2016-04-14,717,231,0,0,0,2.670000076,0,0
4445114986,2016-04-15,711,350,0,0,0,4.829999924,0,0
4445114986,2016-04-16,716,225,0,0,0,2.650000095,0,0
4445114986,2016-04-17,1219,114,0,0,0,1.519999981,0,0
4445114986,2016-04-18,1247,162,6,25,0,1.950000048,0.2899999917,2
4445114986,2016-04-19,895,121,0,0,0,1.389999986,0,0
4445114986,2016-04-20,841,137,0,0,0,1.389999986,0,0
4445114986,2016-04-21,756,215,0,0,0,2.539999962,0,0
4445114986,2016-04-22,706,317,0,0,0,4.579999924,0,0
4445114986,2016-04-23,1239,201,0,0,0,2.930000067,0,0
4445114986,2016-04-24,1196,244,0,0,0,3.359999895,0,0
4445114986,2016-04-25,916,179,0,0,0,2.269999981,0,0
4445114986,2016-04-26,839,180,1,29,0,1.960000038,0.03999999911,2.410000086
4445114986,2016-04-27,839,194,1,32,0,2.380000114,0.02999999933,2.619999886
4445114986,2016-04-28,762,236,0,0,0,3.00999999,0,0
4445114986,2016-04-29,1106,226,0,0,0,3.130000114,0,0
4445114986,2016-04-30,797,290,0,0,0,4.179999828,0,0
4445114986,2016-05-01,741,240,0,0,0,3.50999999,0,0
4445114986,2016-05-02,667,200,4,27,0,2.349999905,0.1899999976,2.210000038
4445114986,2016-05-03,725,233,2,30,0,2.579999924,0.1099999994,2.480000019
4445114986,2016-05-04,897,180,0,0,0,1.960000038,0,0
4445114986,2016-05-05,734,185,6,2,0,2.180000067,0.2399999946,0.1199999973
4445114986,2016-05-06,809,229,0,0,0,3.029999971,0,0
4445114986,2016-05-07,866,108,4,26,0,1.25,0.1899999976,2.130000114
4445114986,2016-05-08,733,308,8,0,0,4.650000095,0.25,0
4445114986,2016-05-09,641,266,0,0,0,3.539999962,0,0
4445114986,2016-05-10,783,231,0,0,0,2.630000114,0,0
4445114986,2016-05-11,622,232,22,34,0,2.859999895,1,2.25
4445114986,2016-05-12,380,58,0,0,0,0.5199999809,0,0
4558609924,2016-04-12,1122,318,0,0,0,3.390000105,0,0
4558609924,2016-04-13,1287,127,7,19,0,1.610000014,0.4399999976,1.24000001
4558609924,2016-04-14,1161,279,0,0,0,4.489999771,0,0
4558609924,2016-04-15,1131,262,30,17,0,3.730000019,0.8399999738,0.5899999738
4558609924,2016-04-16,1112,308,12,8,0,3.5,0.75,0.5500000119
4558609924,2016-04-17,1110,304,19,7,0,4.710000038,1.139999986,0.5500000119
4558609924,2016-04-18,1080,331,15,14,0,4,0.9300000072,0.9800000191
4558609924,2016-04-19,1182,248,9,1,0,3.160000086,0.3600000143,0.05000000075
4558609924,2016-04-20,1218,222,0,0,0,3.170000076,0,0
4558609924,2016-04-21,844,432,21,6,0,7.699999809,0.9700000286,0.4199999869
4558609924,2016-04-22,1122,273,25,20,0,3.470000029,1.5,1.370000005
4558609924,2016-04-23,1122,308,5,5,0,4.010000229,0.200000003,0.3400000036
4558609924,2016-04-24,1045,395,0,0,0,5.650000095,0,0
4558609924,2016-04-25,993,340,10,18,0,4.510000229,0.25,0.5899999738
4558609924,2016-04-26,1062,283,41,12,0,3.589999914,2.029999971,0.4300000072
4558609924,2016-04-27,1087,312,14,27,0,3.460000038,0.8899999857,1.960000038
4558609924,2016-04-28,985,367,11,1,0,5.949999809,0.2700000107,0.01999999955
4558609924,2016-04-29,1096,197,29,15,0,2.309999943,1.850000024,1.019999981
4558609924,2016-04-30,1111,293,29,7,0,4.460000038,1.889999986,0.4699999988
4558609924,2016-05-01,1121,190,0,0,0,2.269999981,0,0
4558609924,2016-05-02,1057,383,0,0,0,5.21999979,0,0
4558609924,2016-05-03,1172,237,10,21,0,2.599999905,0.2800000012,0.6000000238
4558609924,2016-05-04,1188,252,0,0,0,3.460000038,0,0
4558609924,2016-05-05,1048,370,8,14,0,5.510000229,0.5,1.00999999
4558609924,2016-05-06,1238,202,0,0,0,2.480000019,0,0
4558609924,2016-05-07,1116,233,16,23,0,2.829999924,1,1.610000014
4558609924,2016-05-08,1019,238,35,66,0,2.019999981,0.5,1.799999952
4558609924,2016-05-09,1065,339,30,6,0,5.519999981,1.620000005,0.4300000072
4558609924,2016-05-10,1191,220,18,11,0,2.390000105,1.120000005,0.7400000095
4558609924,2016-05-11,1081,324,31,4,0,3.940000057,1.820000052,0.2599999905
4558609924,2016-05-12,736,247,0,0,0,4.170000076,0,0
4702921684,2016-04-12,718,263,0,0,0,5.849999905,0,0
4702921684,2016-04-13,777,258,0,0,0,5.579999924,0,0
4702921684,2016-04-14,772,271,0,0,0,6.369999886,0,0
4702921684,2016-04-15,944,256,8,1,0,4.789999962,0.4199999869,0.0700000003
4702921684,2016-04-16,556,335,24,3,0,7.539999962,1.25,0.2399999946
4702921684,2016-04-17,437,302,66,12,0,5.880000114,3.460000038,0.9599999785
4702921684,2016-04-18,890,191,30,22,0,4.070000172,1.49000001,1.820000052
4702921684,2016-04-19,757,179,8,10,0,4.190000057,0.3700000048,0.8799999952
4702921684,2016-04-20,717,260,29,2,0,5.730000019,1.230000019,0.1599999964
4702921684,2016-04-21,901,144,41,4,0,2.940000057,2.049999952,0.3100000024
4702921684,2016-04-22,1341,72,0,0,0,1.350000024,0,0
4702921684,2016-04-23,469,408,66,9,0,8.270000458,3.24000001,0.7599999905
4702921684,2016-04-24,542,281,95,15,0,5.880000114,5.119999886,1.200000048
4702921684,2016-04-25,730,270,15,6,0,6.110000134,0.8199999928,0.4900000095
4702921684,2016-04-26,765,216,8,1,0,4.539999962,0.349999994,0.0700000003
4702921684,2016-04-27,733,238,16,1,0,4.78000021,0.8000000119,0.09000000358
4702921684,2016-04-28,738,232,9,14,0,5.769999981,0.4199999869,1.129999995
4702921684,2016-04-29,692,267,19,12,0,6.070000172,0.9200000167,1.059999943
4702921684,2016-04-30,728,263,36,4,0,5.880000114,2.029999971,0.3199999928
4702921684,2016-05-01,1440,0,0,0,0,0,0,0
4702921684,2016-05-02,1131,195,40,5,0,3.75999999,1.74000001,0.3799999952
4702921684,2016-05-03,729,313,0,0,0,7.670000076,0,0
4702921684,2016-05-04,757,251,15,4,0,5.539999962,0.7300000191,0.3400000036
4702921684,2016-05-05,745,241,5,8,0,6.090000153,0.2199999988,0.6700000167
4702921684,2016-05-06,682,207,16,1,0,4.869999886,0.6600000262,0.07999999821
4702921684,2016-05-07,577,439,46,5,0,8.970000267,2.309999943,0.3700000048
4702921684,2016-05-08,1019,192,125,9,0,3.539999962,6.210000038,0.6800000072
4702921684,2016-05-09,746,253,12,0,0,6.099999905,0.5699999928,0
4702921684,2016-05-10,701,262,37,1,0,6.650000095,1.879999995,0.07999999821
4702921684,2016-05-11,784,235,41,10,0,4.980000019,2.160000086,0.7799999714
4702921684,2016-05-12,241,68,0,0,0,2.230000019,0,0
5553957443,2016-04-12,767,277,13,19,0,5.409999847,0.7900000215,1.370000005
5553957443,2016-04-13,647,226,0,0,0,3.160000086,0,0
5553957443,2016-04-14,693,256,41,61,0,4.670000076,2.450000048,4
5553957443,2016-04-15,689,239,38,58,0,4.710000038,1.980000019,4.159999847
5553957443,2016-04-16,521,288,0,0,0,3.769999981,0,0
5553957443,2016-04-17,943,46,0,0,0,0.4300000072,0,0
5553957443,2016-04-18,622,206,0,0,0,2.430000067,0,0
5553957443,2016-04-19,756,249,28,69,0,4.179999828,1.659999967,4.28000021
5553957443,2016-04-20,598,148,0,0,0,1.769999981,0,0
5553957443,2016-04-21,801,177,42,47,0,2.960000038,2.160000086,2.950000048
5553957443,2016-04-22,781,270,16,25,0,5.599999905,0.6299999952,1.379999995
5553957443,2016-04-23,443,272,0,0,0,2.680000067,0,0
5553957443,2016-04-24,582,104,0,0,0,1.179999948,0,0
5553957443,2016-04-25,732,201,11,51,0,3.690000057,0.5699999928,2.930000067
5553957443,2016-04-26,750,238,18,40,0,4.460000038,0.9300000072,2.369999886
5553957443,2016-04-27,745,206,16,16,0,4.739999771,1,1.139999986
5553957443,2016-04-28,727,165,13,49,0,3.170000076,0.75,3.710000038
5553957443,2016-04-29,709,270,15,46,0,4.909999847,0.6399999857,2.789999962
5553957443,2016-04-30,506,84,0,0,0,0.7799999714,0,0
5553957443,2016-05-01,436,237,0,0,0,3.369999886,0,0
5553957443,2016-05-02,724,227,9,23,0,4.900000095,0.4099999964,1.059999943
5553957443,2016-05-03,812,247,29,26,0,5.679999828,1.200000048,1.5
5553957443,2016-05-04,651,224,0,0,0,2.769999981,0,0
5553957443,2016-05-05,692,241,29,44,0,4.429999828,1.659999967,3.430000067
5553957443,2016-05-06,761,229,9,21,0,4.230000019,0.5400000215,1.519999981
5553957443,2016-05-07,902,96,0,0,0,1.220000029,0,0
5553957443,2016-05-08,505,210,8,3,0,3.299999952,0.4699999988,0.2199999988
5553957443,2016-05-09,667,251,22,59,0,4.559999943,0.8899999857,2.130000114
5553957443,2016-05-10,707,265,40,61,0,5.199999809,1.610000014,3.869999886
5553957443,2016-05-11,628,195,0,0,0,3.220000029,0,0
5553957443,2016-05-12,222,48,6,8,0,1.059999943,0.400000006,0.5799999833
5577150313,2016-04-12,728,140,16,86,0,2.099999905,0.3799999952,3.599999905
5577150313,2016-04-13,776,144,11,15,0,3.25,0.2199999988,0.3199999928
5577150313,2016-04-14,662,176,30,118,0,2.779999971,0.3100000024,3.329999924
5577150313,2016-04-15,695,199,54,115,0,3.559999943,1.600000024,3.920000076
5577150313,2016-04-16,472,158,56,184,0,2.730000019,1.279999971,6.639999866
5577150313,2016-04-17,525,159,37,200,0,2.319999933,0.8299999833,5.980000019
5577150313,2016-04-18,623,130,32,114,0,1.820000052,0.7200000286,4.860000134
5577150313,2016-04-19,733,111,23,108,0,1.75999999,0.6399999857,7.019999981
5577150313,2016-04-20,773,113,16,87,0,1.75999999,0.3400000036,4.119999886
5577150313,2016-04-21,670,175,74,110,0,2.779999971,1.659999967,3.650000095
5577150313,2016-04-22,823,200,30,62,0,3.299999952,0.7900000215,2.420000076
5577150313,2016-04-23,627,223,24,24,0,4.139999866,0.3600000143,1.210000038
5577150313,2016-04-24,425,141,65,210,0,1.980000019,2.150000095,7.650000095
5577150313,2016-04-25,743,214,38,61,0,2.75999999,0.6700000167,1.350000024
5577150313,2016-04-26,759,181,32,38,0,2.470000029,0.6499999762,0.8500000238
5577150313,2016-04-27,773,190,16,63,0,2.930000067,0.400000006,1.809999943
5577150313,2016-04-28,692,141,51,99,0,3.00999999,1.169999957,3.25
5577150313,2016-04-29,739,165,36,97,0,2.470000029,0.6100000143,2.839999914
5577150313,2016-04-30,621,163,45,207,0,2.609999895,0.7900000215,5.829999924
5577150313,2016-05-01,499,178,72,194,0,3.24000001,1.440000057,5.309999943
5577150313,2016-05-02,732,235,20,37,0,4.070000172,0.349999994,1.120000005
5577150313,2016-05-03,580,212,8,97,0,3.569999933,0.150000006,4.519999981
5577150313,2016-05-04,631,141,9,25,0,2.079999924,0.25,1.559999943
5577150313,2016-05-05,1153,143,21,45,0,2.670000076,0.4699999988,2.5
5577150313,2016-05-06,1304,79,16,41,0,1.450000048,0.3199999928,1.929999948
5577150313,2016-05-07,1440,0,0,0,0,0,0,0
5577150313,2016-05-08,1440,0,0,0,0,0,0,0
5577150313,2016-05-09,1099,70,11,34,0,0.9900000095,0.1400000006,1.429999948
5577150313,2016-05-10,639,194,37,104,0,3.349999905,0.75,2.559999943
5577150313,2016-05-11,257,63,15,45,0,0.8899999857,0.3000000119,1.830000043
6117666160,2016-04-12,1440,0,0,0,0,0,0,0
6117666160,2016-04-13,1440,0,0,0,0,0,0,0
6117666160,2016-04-14,1440,0,0,0,0,0,0,0
6117666160,2016-04-15,921,513,6,0,0,10.30000019,0.2800000012,0
6117666160,2016-04-16,502,518,15,7,0,9.479999542,0.8500000238,0.5799999833
6117666160,2016-04-17,702,312,0,0,0,5.400000095,0,0
6117666160,2016-04-18,759,241,0,0,0,3.890000105,0,0
6117666160,2016-04-19,425,480,0,0,0,8.409999847,0,0
6117666160,2016-04-20,587,349,10,26,0,5.519999981,0.4799999893,2.029999971
6117666160,2016-04-21,579,294,19,11,0,5.619999886,0.400000006,0.9800000191
6117666160,2016-04-22,413,402,0,0,0,6.199999809,0,0
6117666160,2016-04-23,468,512,0,0,0,8.680000305,0,0
6117666160,2016-04-24,711,362,0,0,0,5.760000229,0,0
6117666160,2016-04-25,1440,0,0,0,0,0,0,0
6117666160,2016-04-26,1077,352,7,0,0,6.869999886,0.3400000036,0
6117666160,2016-04-27,417,458,0,0,0,7.110000134,0,0
6117666160,2016-04-28,758,141,0,0,0,2.599999905,0,0
6117666160,2016-04-29,479,461,0,0,0,7.239999771,0,0
6117666160,2016-04-30,1040,343,0,0,0,5.28000021,0,0
6117666160,2016-05-01,525,397,0,0,0,6.730000019,0,0
6117666160,2016-05-02,1204,236,0,0,0,3.730000019,0,0
6117666160,2016-05-03,1440,0,0,0,0,0,0,0
6117666160,2016-05-04,1279,156,0,0,0,2.25999999,0,0
6117666160,2016-05-05,479,487,0,0,0,7.400000095,0,0
6117666160,2016-05-06,673,133,0,0,0,2.680000067,0,0
6117666160,2016-05-07,456,412,0,0,0,5.539999962,0,0
6117666160,2016-05-08,517,318,0,0,0,5.53000021,0,0
6117666160,2016-05-09,125,197,0,0,0,3.380000114,0,0
6290855005,2016-04-12,1241,199,0,0,0,3.450000048,0,0
6290855005,2016-04-13,1090,350,0,0,0.009999999776,5.389999866,0,0
6290855005,2016-04-14,1077,363,0,0,0.02999999933,5.769999981,0,0
6290855005,2016-04-15,1112,328,0,0,0.009999999776,7.170000076,0,0
6290855005,2016-04-16,1182,258,0,0,0.009999999776,6.269999981,0,0
6290855005,2016-04-17,1172,225,12,31,0,4,0.7900000215,1.139999986
6290855005,2016-04-18,1169,271,0,0,0.01999999955,5.190000057,0,0
6290855005,2016-04-19,1119,321,0,0,0.009999999776,5.389999866,0,0
6290855005,2016-04-20,1182,258,0,0,0.009999999776,4.800000191,0,0
6290855005,2016-04-21,1440,0,0,0,0,0,0,0
6290855005,2016-04-22,1138,302,0,0,0,4.71999979,0,0
6290855005,2016-04-23,1407,0,0,33,0,0,0,0
6290855005,2016-04-24,1182,258,0,0,0,4.460000038,0,0
6290855005,2016-04-25,1180,249,3,8,0.009999999776,5.03000021,0.1800000072,0.6800000072
6290855005,2016-04-26,1440,0,0,0,0,0,0,0
6290855005,2016-04-27,1153,287,0,0,0.02999999933,4.179999828,0,0
6290855005,2016-04-28,1185,255,0,0,0,4.329999924,0,0
6290855005,2016-04-29,1440,0,0,0,0,0,0,0
6290855005,2016-04-30,1116,324,0,0,0.009999999776,5.090000153,0,0
6290855005,2016-05-01,1055,282,95,8,0.01999999955,4,2.75,0.6600000262
6290855005,2016-05-02,1172,268,0,0,0.01999999955,5.110000134,0,0
6290855005,2016-05-03,1200,240,0,0,0,4.570000172,0,0
6290855005,2016-05-04,1168,272,0,0,0.009999999776,4.400000095,0,0
6290855005,2016-05-05,1201,239,0,0,0,4.789999962,0,0
6290855005,2016-05-06,1135,305,0,0,0.02999999933,4.590000153,0,0
6290855005,2016-05-07,1213,227,0,0,0,4.159999847,0,0
6290855005,2016-05-08,1189,251,0,0,0,5.820000172,0,0
6290855005,2016-05-09,800,264,0,0,0.01999999955,4.730000019,0,0
6290855005,2016-05-10,1440,0,0,0,0,0,0,0
6775888955,2016-04-12,1440,0,0,0,0,0,0,0
6775888955,2016-04-13,1053,85,18,17,0,1.220000029,0.5799999833,1.110000014
6775888955,2016-04-14,863,105,24,14,0,1.970000029,0.8600000143,0.8700000048
6775888955,2016-04-15,976,58,0,0,0,0.9200000167,0,0
6775888955,2016-04-16,1377,9,18,36,0,0.05999999866,0.8100000024,2.519999981
6775888955,2016-04-17,1392,19,24,5,0,0.3100000024,1.129999995,0.349999994
6775888955,2016-04-18,1233,146,31,30,0,3.170000076,0.7699999809,2
6775888955,2016-04-19,1440,0,0,0,0,0,0,0
6775888955,2016-04-20,1079,178,113,70,0,2.220000029,1.74000001,3.769999981
6775888955,2016-04-21,1440,0,0,0,0,0,0,0
6775888955,2016-04-22,1420,20,0,0,0,0.4600000083,0,0
6775888955,2016-04-23,1440,0,0,0,0,0,0,0
6775888955,2016-04-24,1400,11,18,11,0,0.150000006,0.6200000048,0.7699999809
6775888955,2016-04-25,1302,92,13,33,0,1.899999976,0.4600000083,2.269999981
6775888955,2016-04-26,1321,47,30,42,0,0.7300000191,0.8700000048,3.480000019
6775888955,2016-04-27,1440,0,0,0,0,0,0,0
6775888955,2016-04-28,1410,15,13,2,0,0.2399999946,0.200000003,0.05999999866
6775888955,2016-04-29,1440,0,0,0,0,0,0,0
6775888955,2016-04-30,1344,84,9,3,0,1.480000019,0.1599999964,0.1599999964
6775888955,2016-05-01,1347,50,34,9,0,0.6800000072,0.6200000048,0.4799999893
6775888955,2016-05-02,1440,0,0,0,0,0,0,0
6775888955,2016-05-03,1439,1,0,0,0,0.009999999776,0,0
6775888955,2016-05-04,1440,0,0,0,0,0,0,0
6775888955,2016-05-05,1440,0,0,0,0,0,0,0
6775888955,2016-05-06,1318,75,35,12,0,1.929999948,0.9300000072,0.4699999988
6775888955,2016-05-07,551,49,5,2,0,1.049999952,0.2399999946,0.1299999952
6962181067,2016-04-12,796,189,14,50,0,2.50999999,0.8299999833,3.400000095
6962181067,2016-04-13,548,142,24,8,0,1.960000038,1.210000038,0.5699999928
6962181067,2016-04-14,862,86,0,0,0,1.029999971,0,0
6962181067,2016-04-15,837,217,0,0,0,3.680000067,0,0
6962181067,2016-04-16,741,280,3,50,0,4.880000114,0.1899999976,3.660000086
6962181067,2016-04-17,634,295,13,5,0,5.690000057,0.6800000072,0.3300000131
6962181067,2016-04-18,689,238,42,13,0,4.320000172,2.390000105,0.8299999833
6962181067,2016-04-19,659,195,41,35,0,2.869999886,2.130000114,2.099999905
6962181067,2016-04-20,639,297,4,48,0,5.090000153,0.1899999976,4.28000021
6962181067,2016-04-21,708,214,27,53,0.1099999994,3.50999999,2.099999905,3.99000001
6962181067,2016-04-22,659,240,33,30,0,3.769999981,1.549999952,1.769999981
6962181067,2016-04-23,484,347,41,58,0,7.039999962,2,4.199999809
6962181067,2016-04-24,720,199,0,0,0,3.319999933,0,0
6962181067,2016-04-25,637,282,31,35,0.1000000015,4.460000038,1.679999948,3.019999981
6962181067,2016-04-26,680,254,7,36,0,3.900000095,0.4199999869,2.579999924
6962181067,2016-04-27,697,279,38,7,0,4.25,2.019999981,0.5500000119
6962181067,2016-04-28,621,288,8,38,0,5.590000153,0.2399999946,2.50999999
6962181067,2016-04-29,645,369,15,12,0,5.809999943,0.4799999893,0.8199999928
6962181067,2016-04-30,731,237,16,32,0,3.670000076,0.7599999905,2.24000001
6962181067,2016-05-01,722,215,0,0,0,3.609999895,0,0
6962181067,2016-05-02,655,313,39,18,0,5.340000153,2,1.200000048
6962181067,2016-05-03,654,267,36,21,0,4.329999924,2.039999962,1.74000001
6962181067,2016-05-04,683,284,36,15,0,4.550000191,1.679999948,0.4699999988
6962181067,2016-05-05,591,305,22,14,0,4.809999943,1.159999967,0.9900000095
6962181067,2016-05-06,717,299,0,0,0,3.910000086,0,0
6962181067,2016-05-07,745,328,0,0,0,4.5,0,0
6962181067,2016-05-08,709,151,14,0,0,2.25,0.5199999809,0
6962181067,2016-05-09,607,231,21,43,0,3.650000095,1.179999948,3.900000095
6962181067,2016-05-10,626,275,34,62,0,4.989999771,1.75,3.470000029
6962181067,2016-05-11,709,199,7,24,0,2.650000095,0.3100000024,1.49000001
6962181067,2016-05-12,127,105,8,0,0,2.109999895,0.25,0
7007744171,2016-04-12,1024,355,8,53,0,5.409999847,0.3799999952,4.5
7007744171,2016-04-13,1101,261,22,56,0,4.480000019,0.5600000024,4.610000134
7007744171,2016-04-14,1096,304,6,34,0,4.960000038,0.3400000036,2.950000048
7007744171,2016-04-15,1238,202,0,0,0,3.529999971,0,0
7007744171,2016-04-16,1155,203,0,0,0,3.099999905,0,0
7007744171,2016-04-17,1135,305,0,0,0,5.389999866,0,0
7007744171,2016-04-18,1077,284,31,48,0.01999999955,5.050000191,2.119999886,3.789999962
7007744171,2016-04-19,1066,304,17,53,0,5.309999943,0.7599999905,4.409999847
7007744171,2016-04-20,1000,347,33,60,0,5.860000134,0.6700000167,4.789999962
7007744171,2016-04-21,1049,327,34,30,0,5.170000076,1.870000005,2.150000095
7007744171,2016-04-22,1065,261,50,64,0,4.369999886,1.75999999,4.099999905
7007744171,2016-04-23,1190,223,25,2,0,4.150000095,1.129999995,0.1299999952
7007744171,2016-04-24,1021,419,0,0,0,7.420000076,0,0
7007744171,2016-04-25,986,379,24,51,0,7.670000076,1.370000005,4.309999943
7007744171,2016-04-26,978,424,22,16,0,8.229999542,0.9399999976,0.9300000072
7007744171,2016-04-27,1041,337,12,50,0,5.289999962,0.6600000262,4.269999981
7007744171,2016-04-28,1007,401,16,16,0,8.260000229,0.7699999809,1.090000033
7007744171,2016-04-29,961,382,42,55,0,7.949999809,2.049999952,4.309999943
7007744171,2016-04-30,1240,200,0,0,0,2.519999981,0,0
7007744171,2016-05-01,1142,237,0,0,0,3.75,0,0
7007744171,2016-05-02,1112,250,14,64,0,3.829999924,0.6999999881,4.639999866
7007744171,2016-05-03,1021,330,31,58,0,5.360000134,1.019999981,4.480000019
7007744171,2016-05-04,1440,0,0,0,0,0,0,0
7007744171,2016-05-05,1047,317,23,53,0,5.480000019,1.289999962,4.329999924
7007744171,2016-05-06,1136,247,13,44,0,3.859999895,0.8100000024,3
7007744171,2016-05-07,111,0,0,0,0,0,0,0
7086361926,2016-04-12,745,153,6,59,0,2.970000029,0.150000006,5.269999981
7086361926,2016-04-13,744,155,26,31,0,2.839999914,0.2099999934,0.5600000024
7086361926,2016-04-14,787,189,32,35,0,3.660000086,0.3300000131,2.029999971
7086361926,2016-04-15,864,139,21,30,0,2.529999971,1.110000014,2.039999962
7086361926,2016-04-16,1437,3,0,0,0,0.009999999776,0,0
7086361926,2016-04-17,1440,0,0,0,0,0,0,0
