Id,ActivityHour,StepTotal
1927972279,2016-04-12,119
1927972279,2016-04-12,0
1927972279,2016-04-12,28
1927972279,2016-04-12,32
1927972279,2016-04-12,105
1927972279,2016-04-12,50
1927972279,2016-04-12,45
1927972279,2016-04-13,4
1927972279,2016-04-13,16
1927972279,2016-04-13,17
1927972279,2016-04-13,0
1927972279,2016-04-13,12
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,79
1927972279,2016-04-13,0
1927972279,2016-04-13,5
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,115
1927972279,2016-04-13,108
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-13,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,0
1927972279,2016-04-14,54
1927972279,2016-04-14,959
1927972279,2016-04-14,440
1927972279,2016-04-14,388
1927972279,2016-04-14,143
1927972279,2016-04-14,70
1927972279,2016-04-14,22
1927972279,2016-04-14,46
1927972279,2016-04-14,34
1927972279,2016-04-14,7
1927972279,2016-04-15,5
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,94
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,403
1927972279,2016-04-15,41
1927972279,2016-04-15,328
1927972279,2016-04-15,109
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-15,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-16,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-17,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,158
1927972279,2016-04-18,86
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-18,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-19,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-20,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-21,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,133
1927972279,2016-04-22,8
1927972279,2016-04-22,0
1927972279,2016-04-22,8
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-22,0
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,967
1927972279,2016-04-23,171
1927972279,2016-04-23,15
1927972279,2016-04-23,246
1927972279,2016-04-23,423
1927972279,2016-04-23,484
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-23,42
1927972279,2016-04-23,82
1927972279,2016-04-23,286
1927972279,2016-04-23,123
1927972279,2016-04-23,77
1927972279,2016-04-23,29
1927972279,2016-04-23,0
1927972279,2016-04-23,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,1038
1927972279,2016-04-24,422
1927972279,2016-04-24,259
1927972279,2016-04-24,371
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-24,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-25,29
1927972279,2016-04-25,123
1927972279,2016-04-25,0
1927972279,2016-04-25,0
1927972279,2016-04-26,11
1927972279,2016-04-26,7
1927972279,2016-04-26,0
1927972279,2016-04-26,22
1927972279,2016-04-26,0
1927972279,2016-04-26,0
1927972279,2016-04-26,8
1927972279,2016-04-26,0
1927972279,2016-04-26,0
1927972279,2016-04-26,0
1927972279,2016-04-26,65
1927972279,2016-04-26,378
1927972279,2016-04-26,60
1927972279,2016-04-26,370
1927972279,2016-04-26,205
1927972279,2016-04-26,202
1927972279,2016-04-26,977
1927972279,2016-04-26,307
1927972279,2016-04-26,516
1927972279,2016-04-26,346
1927972279,2016-04-26,100
1927972279,2016-04-26,69
1927972279,2016-04-26,74
1927972279,2016-04-26,44
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-27,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,437
1927972279,2016-04-28,99
1927972279,2016-04-28,273
1927972279,2016-04-28,133
1927972279,2016-04-28,4
1927972279,2016-04-28,13
1927972279,2016-04-28,74
1927972279,2016-04-28,39
1927972279,2016-04-28,100
1927972279,2016-04-28,78
1927972279,2016-04-28,362
1927972279,2016-04-28,24
1927972279,2016-04-28,39
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-28,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-29,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-04-30,0
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-01,27
1927972279,2016-05-01,0
1927972279,2016-05-01,79
1927972279,2016-05-01,151
1927972279,2016-05-01,84
1927972279,2016-05-01,1783
1927972279,2016-05-01,232
1927972279,2016-05-01,15
1927972279,2016-05-01,12
1927972279,2016-05-01,13
1927972279,2016-05-01,35
1927972279,2016-05-01,190
1927972279,2016-05-01,11
1927972279,2016-05-01,72
1927972279,2016-05-01,0
1927972279,2016-05-01,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,2109
1927972279,2016-05-02,78
1927972279,2016-05-02,25
1927972279,2016-05-02,147
1927972279,2016-05-02,132
1927972279,2016-05-02,190
1927972279,2016-05-02,249
1927972279,2016-05-02,207
1927972279,2016-05-02,653
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-02,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,1245
1927972279,2016-05-03,0
1927972279,2016-05-03,74
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,7
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-03,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,926
1927972279,2016-05-04,35
1927972279,2016-05-04,76
1927972279,2016-05-04,87
1927972279,2016-05-04,35
1927972279,2016-05-04,123
1927972279,2016-05-04,217
1927972279,2016-05-04,120
1927972279,2016-05-04,5
1927972279,2016-05-04,61
1927972279,2016-05-04,101
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-04,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-05,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,0
1927972279,2016-05-06,72
1927972279,2016-05-06,288
1927972279,2016-05-06,181
1927972279,2016-05-06,1215
1927972279,2016-05-06,187
1927972279,2016-05-06,98
1927972279,2016-05-06,50
1927972279,2016-05-06,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,1061
1927972279,2016-05-07,449
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-07,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-08,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-09,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-10,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-11,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
1927972279,2016-05-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,847
2022484408,2016-04-12,334
2022484408,2016-04-12,243
2022484408,2016-04-12,5243
2022484408,2016-04-12,323
2022484408,2016-04-12,184
2022484408,2016-04-12,658
2022484408,2016-04-12,2168
2022484408,2016-04-12,327
2022484408,2016-04-12,539
2022484408,2016-04-12,509
2022484408,2016-04-12,304
2022484408,2016-04-12,196
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-12,0
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-13,619
2022484408,2016-04-13,609
2022484408,2016-04-13,4453
2022484408,2016-04-13,198
2022484408,2016-04-13,399
2022484408,2016-04-13,687
2022484408,2016-04-13,247
2022484408,2016-04-13,1803
2022484408,2016-04-13,635
2022484408,2016-04-13,589
2022484408,2016-04-13,643
2022484408,2016-04-13,556
2022484408,2016-04-13,581
2022484408,2016-04-13,5
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-13,0
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-14,235
2022484408,2016-04-14,283
2022484408,2016-04-14,328
2022484408,2016-04-14,393
2022484408,2016-04-14,175
2022484408,2016-04-14,71
2022484408,2016-04-14,236
2022484408,2016-04-14,1913
2022484408,2016-04-14,399
2022484408,2016-04-14,767
2022484408,2016-04-14,893
2022484408,2016-04-14,3833
2022484408,2016-04-14,852
2022484408,2016-04-14,312
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-14,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,531
2022484408,2016-04-15,728
2022484408,2016-04-15,3853
2022484408,2016-04-15,643
2022484408,2016-04-15,486
2022484408,2016-04-15,103
2022484408,2016-04-15,1171
2022484408,2016-04-15,791
2022484408,2016-04-15,481
2022484408,2016-04-15,1233
2022484408,2016-04-15,582
2022484408,2016-04-15,227
2022484408,2016-04-15,205
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-15,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,126
2022484408,2016-04-16,904
2022484408,2016-04-16,4833
2022484408,2016-04-16,732
2022484408,2016-04-16,678
2022484408,2016-04-16,469
2022484408,2016-04-16,1229
2022484408,2016-04-16,623
2022484408,2016-04-16,506
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-16,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,567
2022484408,2016-04-17,5317
2022484408,2016-04-17,1567
2022484408,2016-04-17,1194
2022484408,2016-04-17,64
2022484408,2016-04-17,292
2022484408,2016-04-17,1404
2022484408,2016-04-17,1147
2022484408,2016-04-17,1151
2022484408,2016-04-17,1351
2022484408,2016-04-17,644
2022484408,2016-04-17,247
2022484408,2016-04-17,167
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-17,0
2022484408,2016-04-18,0
2022484408,2016-04-18,0
2022484408,2016-04-18,0
2022484408,2016-04-18,0
2022484408,2016-04-18,0
2022484408,2016-04-18,0
2022484408,2016-04-18,69
2022484408,2016-04-18,1073
2022484408,2016-04-18,712
2022484408,2016-04-18,5400
2022484408,2016-04-18,796
2022484408,2016-04-18,46
2022484408,2016-04-18,306
2022484408,2016-04-18,404
2022484408,2016-04-18,1706
2022484408,2016-04-18,658
2022484408,2016-04-18,570
2022484408,2016-04-18,849
2022484408,2016-04-18,899
2022484408,2016-04-18,567
2022484408,2016-04-18,76
2022484408,2016-04-18,0
2022484408,2016-04-18,0
2022484408,2016-04-18,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,671
2022484408,2016-04-19,466
2022484408,2016-04-19,621
2022484408,2016-04-19,479
2022484408,2016-04-19,794
2022484408,2016-04-19,1437
2022484408,2016-04-19,1081
2022484408,2016-04-19,4709
2022484408,2016-04-19,459
2022484408,2016-04-19,548
2022484408,2016-04-19,283
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-19,0
2022484408,2016-04-20,0
2022484408,2016-04-20,0
2022484408,2016-04-20,0
2022484408,2016-04-20,0
2022484408,2016-04-20,0
2022484408,2016-04-20,0
2022484408,2016-04-20,129
2022484408,2016-04-20,661
2022484408,2016-04-20,1272
2022484408,2016-04-20,4293
2022484408,2016-04-20,172
2022484408,2016-04-20,410
2022484408,2016-04-20,1314
2022484408,2016-04-20,664
2022484408,2016-04-20,1780
2022484408,2016-04-20,924
2022484408,2016-04-20,854
2022484408,2016-04-20,944
2022484408,2016-04-20,541
2022484408,2016-04-20,839
2022484408,2016-04-20,315
2022484408,2016-04-20,0
2022484408,2016-04-20,0
2022484408,2016-04-20,0
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-21,955
2022484408,2016-04-21,168
2022484408,2016-04-21,481
2022484408,2016-04-21,1272
2022484408,2016-04-21,968
2022484408,2016-04-21,3571
2022484408,2016-04-21,13
2022484408,2016-04-21,1357
2022484408,2016-04-21,1248
2022484408,2016-04-21,506
2022484408,2016-04-21,427
2022484408,2016-04-21,955
2022484408,2016-04-21,370
2022484408,2016-04-21,162
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-21,0
2022484408,2016-04-22,0
2022484408,2016-04-22,0
2022484408,2016-04-22,0
2022484408,2016-04-22,0
2022484408,2016-04-22,0
2022484408,2016-04-22,0
2022484408,2016-04-22,60
2022484408,2016-04-22,715
2022484408,2016-04-22,473
2022484408,2016-04-22,5596
2022484408,2016-04-22,1439
2022484408,2016-04-22,548
2022484408,2016-04-22,735
2022484408,2016-04-22,920
2022484408,2016-04-22,907
2022484408,2016-04-22,333
2022484408,2016-04-22,92
2022484408,2016-04-22,106
2022484408,2016-04-22,296
2022484408,2016-04-22,560
2022484408,2016-04-22,174
2022484408,2016-04-22,0
2022484408,2016-04-22,0
2022484408,2016-04-22,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,0
2022484408,2016-04-23,289
